CustomerID,FirstName,LastName,DateOfBirth,AddressID,CustomerTypeID
10277,Douglas,Schultz,1997-02-02 00:00:00.000000,87,3
10550,Sacha,Peters,1989-11-14 00:00:00.000000,692,3
10767,Noah,Simpson,1981-10-21 00:00:00.000000,432,3
10213,Jerrell,Morton,1998-06-29 00:00:00.000000,674,1
10002,Romeo,,1985-03-30 00:00:00.000000,392,1
10754,Lane,Rice,1967-10-07 00:00:00.000000,78,3
10275,Noma,Chang,1977-08-04 00:00:00.000000,748,2
10245,Harold,Pope,1965-01-01 00:00:00.000000,994,3
10230,Janita,Lucas,1967-09-09 00:00:00.000000,578,3
10407,Mozell,Trujillo,1996-02-19 00:00:00.000000,210,2
10514,Nevada,Justice,1986-09-12 00:00:00.000000,1018,1
10989,Lindsay,Booker,1992-12-07 00:00:00.000000,334,2
11001,Inocencia,Flowers,1983-01-07 00:00:00.000000,747,1
10892,Faustino,Ford,1975-10-31 00:00:00.000000,471,3
10508,Jamee,Richmond,1961-05-24 00:00:00.000000,580,3
10303,Mora,Palmer,1979-02-01 00:00:00.000000,620,2
10878,Douglas,Schwartz,1975-10-14 00:00:00.000000,109,2
11047,Babara,Mclean,1961-11-19 00:00:00.000000,456,3
10097,Kallie,Travis,1981-03-15 00:00:00.000000,649,3
10980,,Tucker,1971-05-09 00:00:00.000000,423,2
10335,Brandon,Mayo,1963-10-14 00:00:00.000000,381,2
10795,Damion,Montgomery,1987-07-08 00:00:00.000000,950,1
10194,Malka,Pitts,1987-05-07 00:00:00.000000,1200,3
10153,Duane,Haley,1983-09-05 00:00:00.000000,195,3
10074,Margorie,Wiley,1992-04-04 00:00:00.000000,222,3
10630,Jospeh,Hill,1964-07-23 00:00:00.000000,255,2
11094,Tai,Delaney,1981-12-04 00:00:00.000000,1168,1
10126,Jere,Wynn,1981-07-28 00:00:00.000000,1170,1
10771,Darron,Cardenas,1990-01-29 00:00:00.000000,499,2
10214,Jonie,Price,1986-10-28 00:00:00.000000,1103,3
10082,Nickole,Harvey,1980-07-25 00:00:00.000000,630,2
10977,Armando,Parks,1967-01-13 00:00:00.000000,769,1
10166,Alfred,Mcgee,1994-03-06 00:00:00.000000,467,3
10158,Andre,Barron,1971-02-20 00:00:00.000000,149,3
10744,Chi,Jensen,1967-05-31 00:00:00.000000,782,2
10286,Herbert,Stein,1970-03-07 00:00:00.000000,161,2
10156,Albert,Gordon,1983-07-16 00:00:00.000000,608,1
10662,Armand,Wallace,1963-03-19 00:00:00.000000,965,3
10959,Larisa,Salas,1964-02-03 00:00:00.000000,160,3
10058,Alexis,Goodwin,1964-12-12 00:00:00.000000,409,1
11002,Bryan,,NaT,534,3
11040,Arlette,Carpenter,1966-08-13 00:00:00.000000,826,2
10308,Ricarda,Bond,1991-07-28 00:00:00.000000,712,3
10631,Eddy,Tran,1969-11-25 00:00:00.000000,906,2
11016,Royce,Cook,1994-02-23 00:00:00.000000,15,3
10269,Raleigh,Price,1977-03-16 00:00:00.000000,1177,3
10470,Joline,Simpson,1999-12-13 00:00:00.000000,422,3
10189,Ula,Bupns,NaT,603,3
10954,Gregorio,Nolan,1977-09-30 00:00:00.000000,964,3
10697,Paul,Munoz,1975-01-04 00:00:00.000000,1032,2
10824,Margarito,Woodard,1979-04-26 00:00:00.000000,237,1
10377,Magaly,Mccullough,NaT,333,2
10325,Ted,Walton,1961-08-30 00:00:00.000000,499,2
10328,Laverna,Hernandez,1966-06-18 00:00:00.000000,619,3
10254,Nubia,Kane,1986-08-20 00:00:00.000000,389,2
10545,Marquitta,Velasquez,1975-09-01 00:00:00.000000,1053,2
10942,Viki,Dotson,1972-10-05 00:00:00.000000,785,1
10690,Emerita,Villarreal,NaT,59,3
10485,Leana,Fitzgerald,1982-06-17 00:00:00.000000,61,1
10510,Suzi,Page,1994-08-30 00:00:00.000000,940,3
11051,Sherman,Macdonald,1966-10-09 00:00:00.000000,904,3
10516,Keva,Mcneil,1989-11-30 00:00:00.000000,766,2
10979,Hermine,Mcmahon,1986-07-04 00:00:00.000000,1001,1
10343,Javier,Hurst,2000-12-22 00:00:00.000000,573,1
10978,An,Gibbs,1971-11-13 00:00:00.000000,1115,1
10486,Ethelene,Skinner,1990-12-29 00:00:00.000000,385,3
10570,Michale,Duffy,1966-09-11 00:00:00.000000,683,1
10054,Shon,Farrell,1965-01-09 00:00:00.000000,871,3
10654,Claribel,Clayton,1993-11-10 00:00:00.000000,466,1
10786,Pamella,Hernandez,1993-02-05 00:00:00.000000,1168,1
10716,Mikaela,Weber,1980-03-04 00:00:00.000000,1015,2
10862,Royal,Burris,1999-12-06 00:00:00.000000,525,1
10031,Rozanne,Bradford,1977-11-19 00:00:00.000000,256,2
10717,Jacelyn,Sloan,1988-09-08 00:00:00.000000,215,2
10705,Johna,Trujillo,2000-06-21 00:00:00.000000,536,3
10558,Xochitl,Sandoval,1992-01-23 00:00:00.000000,1185,2
10973,Shane,Burnett,1965-06-26 00:00:00.000000,937,3
11018,Katherina,Woods,1980-11-14 00:00:00.000000,29,3
10772,Mariko,Mcknight,1997-06-19 00:00:00.000000,626,3
10932,Clorinda,Saunders,1975-12-16 00:00:00.000000,324,1
10950,Kermit,Sherman,1996-06-12 00:00:00.000000,361,2
10314,Lynwood,Chambers,1972-07-09 00:00:00.000000,1165,2
10880,Catherina,Cantu,1961-05-27 00:00:00.000000,393,3
10674,Lashaun,Love,1970-09-15 00:00:00.000000,656,3
10022,Jorge,Todd,1960-03-17 00:00:00.000000,825,1
10218,Garry,Walker,1974-09-05 00:00:00.000000,1102,1
10169,Delena,Mathews,1975-06-18 00:00:00.000000,280,2
10192,Trey,Rivers,2000-03-21 00:00:00.000000,447,3
10908,Deedra,Dudley,1969-11-29 00:00:00.000000,336,1
10634,Lekisha,Silva,1988-05-18 00:00:00.000000,1152,2
10851,Tyron,Workman,1977-07-10 00:00:00.000000,348,1
10731,Shaneka,Stout,1977-01-28 00:00:00.000000,88,2
10375,Will,Daugherty,1978-10-20 00:00:00.000000,294,2
10893,Roosevelt,Wilkinson,1995-05-10 00:00:00.000000,654,3
10348,Malisa,Mcneil,1972-02-07 00:00:00.000000,358,2
10557,Loyd,Baird,1963-02-04 00:00:00.000000,47,2
10797,Thomas,Rocha,NaT,732,3
10948,Emeline,Levy,1976-02-13 00:00:00.000000,844,3
10617,Jeannetta,Mercado,1983-07-04 00:00:00.000000,774,3
10884,Fredricka,Mercado,1993-01-24 00:00:00.000000,393,1
10011,Vernon,Wade,1969-04-02 00:00:00.000000,282,2
10749,Ayako,Sweet,1991-09-10 00:00:00.000000,1177,2
10210,Annamaria,Delaney,1986-04-01 00:00:00.000000,1101,1
11044,Chang,Atkinson,1992-03-20 00:00:00.000000,566,1
10060,Teisha,Watson,1972-05-31 00:00:00.000000,61,3
10608,Val,Lyons,1980-07-14 00:00:00.000000,261,1
11091,Hang,Henderson,1984-07-17 00:00:00.000000,540,3
10184,Tinisha,Velez,1963-07-30 00:00:00.000000,774,2
10661,Marcelo,Mosley,1968-08-04 00:00:00.000000,161,2
10768,Ling,Savage,1986-11-08 00:00:00.000000,777,2
10625,Laurice,Shannon,1983-09-19 00:00:00.000000,1134,1
10225,Britt,Hamilton,1973-07-09 00:00:00.000000,328,1
10186,Petrina,Buckner,1982-09-24 00:00:00.000000,742,2
10026,Long,Aguilar,1968-07-05 00:00:00.000000,746,2
11015,Barrett,Wise,1969-10-03 00:00:00.000000,335,1
10391,Cammy,Melton,1981-04-03 00:00:00.000000,916,1
10787,Darrick,Adkins,1993-05-04 00:00:00.000000,477,2
10897,Yessenia,Charles,1975-09-01 00:00:00.000000,131,2
10612,Eli,Welch,1982-09-04 00:00:00.000000,356,3
10463,Carl,Rogers,1979-07-06 00:00:00.000000,1062,3
10309,Jaymie,Harvey,1988-09-06 00:00:00.000000,859,1
10958,Tawny,Holder,1967-01-13 00:00:00.000000,1061,2
10946,Cleopatra,Rocha,1998-04-10 00:00:00.000000,66,2
10061,Mickey,Austin,1973-09-02 00:00:00.000000,349,1
11096,Lenard,Banks,1972-02-06 00:00:00.000000,503,3
10344,Weston,Benson,1974-04-01 00:00:00.000000,103,3
10012,Deedra,Keith,1970-08-28 00:00:00.000000,76,2
10636,Buster,Peters,1980-03-18 00:00:00.000000,459,2
10710,Michel,Wall,09/12/1982,831,2
10728,Linn,Everett,1977-06-22 00:00:00.000000,957,3
10810,Mauro,Quinn,1993-09-10 00:00:00.000000,1143,2
10246,Carmelo,Moses,1996-05-09 00:00:00.000000,997,1
11072,Murray,Irwin,1999-07-25 00:00:00.000000,977,2
10995,Edwardo,Kane,1973-09-05 00:00:00.000000,934,2
10780,Timothy,Barnett,2000-07-07 00:00:00.000000,1006,3
10288,Kaila,Woods,1978-04-18 00:00:00.000000,730,1
10885,Delorse,Briggs,1972-06-10 00:00:00.000000,428,1
10055,Coletta,Wong,1990-05-07 00:00:00.000000,279,1
10327,Lashawna,Medina,NaT,869,3
11099,Mammie,Carr,1998-10-04 00:00:00.000000,156,1
10895,Marya,Robertson,1995-10-15 00:00:00.000000,923,3
10264,Sheldon,Koch,1971-12-08 00:00:00.000000,520,1
10015,Alonso,Huffman,1972-01-30 00:00:00.000000,829,2
10083,Ronald,Burks,1960-02-10 00:00:00.000000,244,1
11013,Irwin,Lindsey,1997-10-14 00:00:00.000000,1032,3
11084,Miki,Combs,1967-06-27 00:00:00.000000,308,3
10465,Sharika,Gegory,1987-11-12 00:00:00.000000,967,2
10398,Grover,Curtis,1997-08-24 00:00:00.000000,340,3
10350,Scott,Dunlap,1991-09-02 00:00:00.000000,831,3
10357,Tyree,Rojas,1993-09-03 00:00:00.000000,330,2
10927,Clark,Stuart,1960-08-21 00:00:00.000000,229,2
10323,Alaine,Russell,1964-10-31 00:00:00.000000,643,3
10306,aanny,Cleveland,1991-12-06 00:00:00.000000,380,3
10935,Mel,Humphrey,1971-08-08 00:00:00.000000,616,3
10887,Samuel,Frost,1963-10-01 00:00:00.000000,822,3
10260,Celinda,Dillon,1991-01-06 00:00:00.000000,1071,3
10543,Faustina,Irwin,1979-06-10 00:00:00.000000,966,1
10721,Kit,Bowman,2000-02-13 00:00:00.000000,361,2
10310,Sunday,Shannon,1980-05-25 00:00:00.000000,210,3
10637,Oswaldo,Pruitt,1988-01-21 00:00:00.000000,871,1
10521,Sandy,Mayer,1994-08-17 00:00:00.000000,1032,2
10035,Dierdre,Bird,1962-04-10 00:00:00.000000,965,3
10711,Shona,Snow,1965-12-08 00:00:00.000000,307,1
10016,Jarvis,Ratliff,1991-01-10 00:00:00.000000,412,1
10873,Mika,Young,1976-10-16 00:00:00.000000,838,2
10157,Soo,Frazier,1966-07-23 00:00:00.000000,1099,2
10146,Armando,Guzman,1982-08-13 00:00:00.000000,830,1
10501,Galina,Mathis,1988-11-04 00:00:00.000000,1061,1
10750,Willis,Haney,1989/03/17,169,1
10289,Brice,Lowe,1989-02-06 00:00:00.000000,951,3
10115,Dione,Avila,1981-08-11 00:00:00.000000,233,1
10919,Tiffiny,Dunn,1998-08-02 00:00:00.000000,833,2
10528,Joannie,Knight,1996-07-13 00:00:00.000000,475,1
10930,Sal,Ingram,1970-03-31 00:00:00.000000,698,3
10147,Vincenzo,Snyder,1996-04-21 00:00:00.000000,717,2
10591,Alonzo,Miller,1975-08-11 00:00:00.000000,788,2
10212,Elwood,Rogers,1984-02-29 00:00:00.000000,589,1
10967,,Benton,1999-02-27 00:00:00.000000,820,2
10762,Rocco,Moses,1981-06-09 00:00:00.000000,719,3
11017,Mitchel,Cook,1978-09-13 00:00:00.000000,1088,3
10258,Francis,Mitchell,2000-01-29 00:00:00.000000,958,1
10438,Calandra,Branch,2000-06-12 00:00:00.000000,867,3
10185,Neely,Barron,1988-08-09 00:00:00.000000,853,3
10291,Kareem,Peterson,1989-04-18 00:00:00.000000,713,3
10352,Cher,Cooke,1977-09-10 00:00:00.000000,38,2
10386,Brendan,Reid,2000-03-22 00:00:00.000000,1005,1
10324,Burma,Roy,1966-07-27 00:00:00.000000,1172,2
10872,Lucilla,Browning,1989-04-27 00:00:00.000000,684,1
10489,Joan,Aguirre,1961-04-11 00:00:00.000000,200,1
10374,Leo,Burke,2026-07-06 15:01:42.854835,775,1
10441,Brendan,Bridges,1990-08-17 00:00:00.000000,227,3
11090,Codi,Nunez,1982-02-24 00:00:00.000000,867,2
10757,Danae,Shannon,1964-11-21 00:00:00.000000,208,1
10586,Troy,Hatfield,1976-11-02 00:00:00.000000,1011,2
11080,Sang,Bailey,1986-10-26 00:00:00.000000,216,3
10132,Jerrell,Buckley,1986-03-19 00:00:00.000000,790,1
10804,Arden,Hebert,1987-06-16 00:00:00.000000,477,2
10845,Rosy,Price,1962-04-04 00:00:00.000000,435,2
10835,Marketta,Bush,1995-10-01 00:00:00.000000,1087,1
10645,Lavonia,Blankenship,1992-10-29 00:00:00.000000,816,1
10403,Shakita,House,1986-07-14 00:00:00.000000,1113,1
10629,Hector,Austin,1984-03-07 00:00:00.000000,346,2
10618,Sonny,Sellers,1976-02-21 00:00:00.000000,746,2
10751,Kory,Collins,1961-09-05 00:00:00.000000,6,3
10378,Maryetta,York,1977-03-13 00:00:00.000000,542,1
10996,Fausto,Aguirre,1984-03-27 00:00:00.000000,453,1
10366,Burma,Wells,1993-11-22 00:00:00.000000,93,3
10646,Hedy,Knapp,1990-05-28 00:00:00.000000,997,3
10807,Theresia,Valenzuela,1984-12-10 00:00:00.000000,263,1
10883,Tijuana,Lynn,1984-09-03 00:00:00.000000,982,3
10050,Matthew,Love,1985-07-12 00:00:00.000000,638,2
10051,Georgiann,Robinson,1962-02-05 00:00:00.000000,974,2
10766,Anisha,Delacruz,1969-10-09 00:00:00.000000,91,3
10614,Daron,Huffman,1970-03-25 00:00:00.000000,1185,2
10370,Austin,Pate,1966-11-01 00:00:00.000000,1087,3
10312,Amira,Keith,1962-03-25 00:00:00.000000,754,2
10635,Carter,Vasquez,1988-03-21 00:00:00.000000,324,1
10008,Gregg,Stephens,1996-05-17 00:00:00.000000,597,1
10271,Elvis,Conrad,1987-05-25 00:00:00.000000,233,3
10839,Herta,Roberson,1974-12-25 00:00:00.000000,714,3
10774,Lenna,Workman,1987-12-29 00:00:00.000000,550,1
10207,Shirley,Palmer,1988-02-03 00:00:00.000000,474,2
10497,Dexter,Wilkins,1982-01-30 00:00:00.000000,1016,2
10461,Norah,Duncan,1991-09-10 00:00:00.000000,640,3
10471,Merrilee,Contreras,1984-11-28 00:00:00.000000,212,1
10665,Jewell,Ballard,1987-04-26 00:00:00.000000,767,1
10733,Keith,Ferguson,1967-07-11 00:00:00.000000,310,3
10913,Barrett,Brown,1965-08-24 00:00:00.000000,902,2
10300,Ivory,Patterson,1970-07-04 00:00:00.000000,927,2
10354,Brian,Holcomb,1992-02-21 00:00:00.000000,529,3
11010,Elliott,Moran,1969-03-20 00:00:00.000000,616,1
10649,Lakeesha,Patton,1990-06-25 00:00:00.000000,1151,2
10274,Tonette,Montgomery,1988-05-31 00:00:00.000000,581,2
10397,Micah,Estrada,1961-02-22 00:00:00.000000,63,2
10747,Aldo,Mann,1975-05-23 00:00:00.000000,608,3
10103,Elza,Whitehead,1965-03-18 00:00:00.000000,229,3
10078,Lisbeth,Townsend,1977-12-28 00:00:00.000000,304,1
10356,Laveta,Livingston,1977-04-26 00:00:00.000000,424,2
10820,Bennett,Moody,1982-09-25 00:00:00.000000,545,3
10569,Madalyn,Perkins,2025-10-29 15:01:42.854835,64,1
10940,Minna,Mccall,1964-05-13 00:00:00.000000,1208,2
11022,Gaston,Reed,1993-10-26 00:00:00.000000,982,3
10201,Kizzie,Dyer,1978-06-11 00:00:00.000000,511,2
10110,Teodora,Ellis,1976-06-25 00:00:00.000000,1130,2
10746,Giovanni,Jarvis,1995-03-22 00:00:00.000000,48,3
10562,Renetta,Deleon,NaT,313,3
10582,Milton,Powell,1964-12-19 00:00:00.000000,934,1
10600,Genevive,Knapp,1990-05-04 00:00:00.000000,1106,1
10062,Antonina,Barber,1993-04-01 00:00:00.000000,996,2
10174,Mathew,Chandler,1985-07-23 00:00:00.000000,32,3
10047,Lucius,Marks,1974-10-13 00:00:00.000000,601,1
10065,Shea,Park,1969-01-17 00:00:00.000000,153,3
10833,Ignacio,Curtis,1985-11-04 00:00:00.000000,202,3
10089,Barrett,Fischer,1987-11-29 00:00:00.000000,31,3
10638,Tommy,Holland,1963-05-02 00:00:00.000000,902,2
10585,Lashaunda,2aller,1976-03-27 00:00:00.000000,573,2
11050,Sharee,Golden,1991-11-02 00:00:00.000000,108,1
10029,Maile,Harper,1966-08-01 00:00:00.000000,989,2
10255,Raleigh,Randolph,1966-11-06 00:00:00.000000,839,1
10336,Rana,Lee,1967-01-12 00:00:00.000000,240,2
10802,Necole,Rich,1984-04-11 00:00:00.000000,708,3
10339,Andrea,Park,1994-04-20 00:00:00.000000,934,2
10729,CarCy,Nichols,NaT,878,3
10602,Kristofer,Anderson,1979-11-12 00:00:00.000000,1138,2
10098,Bobbie,Underwood,1970-11-01 00:00:00.000000,976,1
10476,Ruben,Graves,1961-03-22 00:00:00.000000,471,2
10273,Reuben,Donovan,1978-11-20 00:00:00.000000,1178,2
10726,Ernest,Gibbs,1990-06-04 00:00:00.000000,657,3
11088,Anjanette,Harper,1973-09-22 00:00:00.000000,931,3
10530,Louanne,Crosby,1969-09-27 00:00:00.000000,425,2
10698,Darron,Montgomery,1961-03-27 00:00:00.000000,869,2
10644,Kasi,Frazier,1999-10-27 00:00:00.000000,575,3
10975,Les,Juarez,1992-07-18 00:00:00.000000,1056,2
10330,Joya,Dotson,1995-10-01 00:00:00.000000,1033,2
10831,Tyler,Bean,1981-04-23 00:00:00.000000,110,2
11085,Rayford,May,1985-07-14 00:00:00.000000,1035,1
10322,Alaine,Knox,1998-09-01 00:00:00.000000,530,1
11038,Jacquelynn,Cobb,1984-09-04 00:00:00.000000,862,2
10034,Kimbery,Sherman,1980-02-24 00:00:00.000000,1056,2
10442,Quinn,Herman,1984-05-07 00:00:00.000000,497,1
10056,Murray,Salazar,1975-08-14 00:00:00.000000,509,2
10215,Eugenio,Peters,2026-01-07 15:01:42.854835,582,3
10994,Chang,Delgado,1962-10-23 00:00:00.000000,392,2
10224,Kandra,Harmon,1966-07-31 00:00:00.000000,533,1
10619,Solomon,Vasquez,1973-11-24 00:00:00.000000,1134,1
10518,Apolonia,Prince,1981-03-26 00:00:00.000000,476,3
10620,Grisel,Wallace,1978-04-09 00:00:00.000000,288,3
10087,Drew,Moran,1989-10-08 00:00:00.000000,642,2
10944,Annika,Beard,1961-11-12 00:00:00.000000,910,3
10945,Cleveland,Valenzuela,1985-09-21 00:00:00.000000,1050,1
10947,Eloy,Baldwin,1988-01-16 00:00:00.000000,178,1
11042,Emery,Lindsey,1965-05-23 00:00:00.000000,1161,3
11020,Yan,Maddox,NaT,1181,3
10540,Taina,Camacho,1962-15-01,362,2
10788,Sherly,Meyer,1966-08-10 00:00:00.000000,1208,2
10096,Paris,Gomez,1988-07-31 00:00:00.000000,860,3
10916,Nery,Harding,NaT,899,3
10109,Isidro,Wells,1978-06-23 00:00:00.000000,411,2
10345,Otha,Hurley,1991-08-18 00:00:00.000000,799,2
10228,Christian,Guerra,1963-07-05 00:00:00.000000,16,2
11014,Fermin,Ashley,1960-01-30 00:00:00.000000,55,1
10924,Johnette,Shannon,1960-05-25 00:00:00.000000,868,3
10396,Jessia,Woods,1998-11-08 00:00:00.000000,774,3
10691,Tamekia,Forbes,1966-04-08 00:00:00.000000,792,3
10456,Heath,Owens,1970-11-08 00:00:00.000000,235,2
10952,Tarah,Meadows,1979-04-15 00:00:00.000000,1164,3
10808,Karine,Pacheco,1960-02-13 00:00:00.000000,188,2
10191,Duncan,Pearson,1994-07-10 00:00:00.000000,310,3
10178,Isis,Hart,NaT,530,1
10599,Leigh,Avery,1974-31-01,1121,2
10084,Anibal,Andrews,1961-12-02 00:00:00.000000,680,2
10678,Gary,Chase,1998-01-19 00:00:00.000000,236,1
10272,Vern,Haley,1974-04-03 00:00:00.000000,29,3
10129,Jere,Bridges,1982-08-30 00:00:00.000000,210,2
10923,Hank,Wong,1977-03-11 00:00:00.000000,983,3
11057,Herb,Ryan,1971-09-12 00:00:00.000000,952,3
10459,Trinity,Mcintyre,1987-10-20 00:00:00.000000,984,3
10423,Grover,Hansen,1971-09-12 00:00:00.000000,991,3
10519,Kera,Larsen,1991-09-24 00:00:00.000000,313,1
10220,Layla,Pate,1963-08-27 00:00:00.000000,364,2
10769,Johnie,Pate,1985-01-26 00:00:00.000000,215,3
10383,Zandra,Davenport,1985-05-21 00:00:00.000000,1042,1
10237,Woodrow,Bowman,1977-06-21 00:00:00.000000,1150,2
10917,Desmond,Davidson,1967-10-07 00:00:00.000000,250,3
10033,Tandy,Schwartz,1965-03-21 00:00:00.000000,464,1
10997,Mila,Espinoza,1961-05-05 00:00:00.000000,206,3
10493,Francis,Dean,1992-09-22 00:00:00.000000,261,3
10232,Lexie,Burns,1993-05-05 00:00:00.000000,999,2
11045,Sherill,Spears,1998-01-06 00:00:00.000000,962,3
10032,Domonique,Davis,1987-03-15 00:00:00.000000,887,1
10555,Sueann,White,NaT,489,1
10172,Jacquelynn,Gates,1968-06-01 00:00:00.000000,382,3
10685,Florentina,PEte,1987-04-25 00:00:00.000000,330,3
10028,Arica,Burris,1960-01-30 00:00:00.000000,362,3
10577,Terrence,Richmond,1965-06-13 00:00:00.000000,943,3
10918,Jacelyn,Middleton,1992-01-08 00:00:00.000000,405,1
10117,Jaime,Austin,1987-09-24 00:00:00.000000,978,3
10187,Odelia,Wright,1976-03-24 00:00:00.000000,776,1
10642,Garland,Farmer,1985-06-16 00:00:00.000000,500,2
10597,Robin,O'connor,1973-10-16 00:00:00.000000,641,1
10971,Bernard,Acosta,1997-05-27 00:00:00.000000,1007,3
10664,Julian,Vazquez,1986-12-12 00:00:00.000000,574,1
10385,,Scott,1993-06-22 00:00:00.000000,485,1
10427,Lino,Mcconnell,1972-03-21 00:00:00.000000,594,3
10458,Belkis,Trevino,1994-05-13 00:00:00.000000,832,2
10251,Wilmer,Rios,1970-04-11 00:00:00.000000,772,3
10064,Clelia,Blackwell,1971-12-24 00:00:00.000000,47,2
10009,Clark,,1999-09-07 00:00:00.000000,728,2
10836,Avery,Gould,1965-03-10 00:00:00.000000,139,2
10490,Jackie,Norman,1972-01-04 00:00:00.000000,718,2
10313,Vito,Baxter,1971-10-06 00:00:00.000000,770,3
10990,Sang,Carr,1982-08-06 00:00:00.000000,282,3
10805,Hal,,1982-04-25 00:00:00.000000,1057,2
10985,Meda,Dunn,1967-12-24 00:00:00.000000,866,1
10053,Antonio,Bullock,1997-05-16 00:00:00.000000,847,3
10279,Tiny,Garcia,1985-10-13 00:00:00.000000,1208,3
10419,Hollis,Martinez,1969-04-15 00:00:00.000000,180,1
10342,Jerrod,Lamb,1980-08-09 00:00:00.000000,892,1
10484,Theresia,Jefferson,1962-09-24 00:00:00.000000,496,2
10167,Gaynelle,Herman,1967-09-23 00:00:00.000000,1029,3
10593,Beckie,Simon,1988-07-29 00:00:00.000000,401,1
10704,Katheleen,Cooley,1960-04-22 00:00:00.000000,629,2
10259,Rossie,Blair,1998-11-05 00:00:00.000000,930,3
10443,,,1972-06-09 00:00:00.000000,944,2
10475,Shea,Rosales,1983-08-16 00:00:00.000000,1153,3
10909,Nathanael,Flynn,1962-03-23 00:00:00.000000,900,3
10906,Lindsay,Contreras,1997-12-24 00:00:00.000000,154,3
11035,Bo,Le,1983-10-19 00:00:00.000000,57,2
10532,Branden,Floyd,2026-03-29 15:01:42.854835,1077,2
10960,Cecila,Wheeler,1966-01-12 00:00:00.000000,400,3
10784,Prince,Hamilton,1963-10-09 00:00:00.000000,703,3
10565,Gertrud,Brown,1993-10-12 00:00:00.000000,828,3
10243,Kirby,Molina,1969-03-15 00:00:00.000000,328,3
10863,China,Farrell,1960-09-21 00:00:00.000000,972,3
10381,Rhona,Benson,1961-11-16 00:00:00.000000,1032,2
10090,Drew,Hoffman,1966-10-10 00:00:00.000000,925,1
11031,Van,Rojas,1971-03-22 00:00:00.000000,590,3
10660,Wilhemina,Mckinney,1968-12-17 00:00:00.000000,671,1
10652,Rory,Burris,1988-06-24 00:00:00.000000,836,3
10722,Van,Rodriquez,1967-09-16 00:00:00.000000,5,3
11069,Shani,Klein,1971-02-14 00:00:00.000000,585,3
10898,Isreal,Hull,1975-01-27 00:00:00.000000,36,1
10454,Mickie,Mercado,1998-12-05 00:00:00.000000,1017,3
10404,Delmer,Fernandez,1979-12-10 00:00:00.000000,559,3
10738,Shaquita,Pruitt,1994-01-10 00:00:00.000000,884,2
10499,Chante,Navarro,1989-08-27 00:00:00.000000,210,3
10693,Frank,Campos,1979-03-25 00:00:00.000000,96,2
10507,Latoria,Mendez,1979-03-30 00:00:00.000000,247,1
10094,Nida,Wright,1974-02-20 00:00:00.000000,1090,2
10812,Latashia,Higgins,1987-03-27 00:00:00.000000,56,3
10229,Myles,Watson,1971-05-18 00:00:00.000000,545,3
10483,Cassey,Roach,1997-05-13 00:00:00.000000,543,3
10077,Dario,Campbell,1964-04-16 00:00:00.000000,12,2
10541,Zulema,Powell,1967-03-24 00:00:00.000000,207,2
10737,Zackary,Warner,1972-11-10 00:00:00.000000,905,1
10520,Adah,Grimes,1992-11-17 00:00:00.000000,408,1
11060,Damion,Mueller,1967-10-13 00:00:00.000000,998,1
10304,Joshua,Cline,2000-03-16 00:00:00.000000,878,1
10953,Shane,Silva,1973-12-12 00:00:00.000000,197,3
11078,Somer,Gibson,2000-06-12 00:00:00.000000,945,2
10956,Elanor,Lloyd,1989-09-22 00:00:00.000000,22,2
10390,Bud,Reid,1993-01-21 00:00:00.000000,1197,3
10154,,Waters,1973-09-07 00:00:00.000000,699,3
10622,Tambra,PresVon,1990-12-10 00:00:00.000000,283,2
10347,Randell,Castaneda,1998-06-07 00:00:00.000000,280,2
10775,Evita,Rutledge,1983-08-26 00:00:00.000000,1169,2
10030,Sulema,Ross,1995-10-09 00:00:00.000000,719,3
10122,Felipe,Munoz,1988-11-27 00:00:00.000000,975,3
10211,Cordell,Cooley,2000-02-12 00:00:00.000000,1136,3
10036,Garland,Berry,1985-06-19 00:00:00.000000,154,3
10743,Seymour,Malone,1990-12-05 00:00:00.000000,38,1
10561,Magen,Hansen,1962-09-18 00:00:00.000000,251,3
10584,Kimiko,Griffith,1961-06-22 00:00:00.000000,91,3
10227,Edison,Mcclain,1979-02-03 00:00:00.000000,531,3
10281,Marylyn,Nichols,1963-09-05 00:00:00.000000,269,2
11095,Angelena,Collier,1986-02-06 00:00:00.000000,269,1
10666,Geraldo,Dale,1998-06-15 00:00:00.000000,880,3
10594,Joaquin,Riddle,1972-11-05 00:00:00.000000,604,3
10925,Minh,Horne,1966-10-31 00:00:00.000000,1110,2
10858,Sherwood,Finch,1999-12-25 00:00:00.000000,116,1
10455,Verlie,Garrett,1965-12-28 00:00:00.000000,276,2
10859,Apolonia,Valencia,1970-08-04 00:00:00.000000,395,1
10042,Lynn,Reynolds,1962-04-24 00:00:00.000000,281,2
10301,Alexander,Buchanan,1967-03-16 00:00:00.000000,803,2
10800,Rosendo,Roman,1980-10-11 00:00:00.000000,1067,1
10847,Denyse,Snider,1989-10-22 00:00:00.000000,461,2
10688,Man,Jenkins,1981-01-27 00:00:00.000000,1129,1
10504,Victor,Barry,1960-03-14 00:00:00.000000,928,1
10292,Cyrus,Garcia,1978-04-22 00:00:00.000000,750,1
10081,Sherman,Buck,1998-11-01 00:00:00.000000,292,3
10610,Olen,Compton,1987-12-27 00:00:00.000000,289,3
10846,Long,Parsons,1969-09-01 00:00:00.000000,303,3
10999,Von,Villarreal,1963-09-23 00:00:00.000000,304,1
